first,last,addr,city,state,zip,date,prod_id,prod_desc,unit_price,qty
Obi-Wan,Chen,2756 Heather Lane,Belfast,TN,37019,2019-11-02,313,Wrench,11.0,3
Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,2019-11-02,320,Saw,20.99,3
Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,2019-11-02,303,Screw,0.5,1
Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,2019-11-02,313,Wrench,11.0,5
Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,2019-11-02,302,Nut,0.25,3
Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,2019-11-02,327,Ladder,80.0,4
Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,2019-11-02,318,Hacksaw,19.99,7
Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,2019-11-02,329,Chainsaw,499.99,4
Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,2019-11-02,324,Wire,37.0,1
Tey How,Rodriguez,9164 Madison Street,Brick,NJ,08723,2019-11-02,308,Screwdriver,3.0,3
Tey How,Mccarthy,5313 9th Street,Memphis,TN,38104,2019-11-02,328,Workbench,300.0,3
Tey How,Mccarthy,5313 9th Street,Memphis,TN,38104,2019-11-02,323,Hatchet,35.99,1
Tey How,Mccarthy,5313 9th Street,Memphis,TN,38104,2019-11-02,313,Wrench,11.0,5
Tey How,Mccarthy,5313 9th Street,Memphis,TN,38104,2019-11-02,322,Monkeywrench,29.95,3
Tey How,Mccarthy,5313 9th Street,Memphis,TN,38104,2019-11-02,304,Bolt,1.0,4
Tey How,Mccarthy,5313 9th Street,Memphis,TN,38104,2019-11-02,321,Axe,27.99,7
Tey How,Mccarthy,5313 9th Street,Memphis,TN,38104,2019-11-02,307,Sandpaper,3.0,4
Tey How,Mccarthy,5313 9th Street,Memphis,TN,38104,2019-11-02,312,Plane,10.99,1
Tey How,Mccarthy,5313 9th Street,Memphis,TN,38104,2019-11-02,315,Pliers,15.99,3
Rey,Oneill,8718 9th Street,Greenville,SC,29617,2019-11-02,312,Plane,10.99,3
Rey,Oneill,8718 9th Street,Greenville,SC,29617,2019-11-02,308,Screwdriver,3.0,1
Rey,Oneill,8718 9th Street,Greenville,SC,29617,2019-11-02,326,Drill,69.0,5
Rey,Oneill,8718 9th Street,Greenville,SC,29617,2019-11-02,316,Anvil,16.2,3
Rey,Oneill,8718 9th Street,Greenville,SC,29617,2019-11-02,301,Nail,0.25,4
Rey,Oneill,8718 9th Street,Greenville,SC,29617,2019-11-02,307,Sandpaper,3.0,7
Rey,Oneill,8718 9th Street,Greenville,SC,29617,2019-11-02,310,Scraper,7.99,4
Rey,Oneill,8718 9th Street,Greenville,SC,29617,2019-11-02,317,Level,16.99,1
Rey,Oneill,8718 9th Street,Greenville,SC,29617,2019-11-02,321,Axe,27.99,3
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-11-02,303,Screw,0.5,3
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-11-02,326,Drill,69.0,1
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-11-02,304,Bolt,1.0,5
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-11-02,322,Monkeywrench,29.95,3
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-11-02,319,Paint,19.99,4
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-11-02,306,Clamp,2.99,7
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-11-02,300,Washer,0.1,4
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-11-02,312,Plane,10.99,1
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-11-02,315,Pliers,15.99,3
Fode/Beed,Alvarez,3742 Heather Lane,Dover Afb,DE,19902,2019-11-02,328,Workbench,300.0,3
Fode/Beed,Alvarez,3742 Heather Lane,Dover Afb,DE,19902,2019-11-02,302,Nut,0.25,1
Fode/Beed,Alvarez,3742 Heather Lane,Dover Afb,DE,19902,2019-11-02,318,Hacksaw,19.99,5
Fode/Beed,Alvarez,3742 Heather Lane,Dover Afb,DE,19902,2019-11-02,325,Toolbox,50.0,3
Fode/Beed,Alvarez,3742 Heather Lane,Dover Afb,DE,19902,2019-11-02,324,Wire,37.0,4
Fode/Beed,Alvarez,3742 Heather Lane,Dover Afb,DE,19902,2019-11-02,316,Anvil,16.2,7
Fode/Beed,Alvarez,3742 Heather Lane,Dover Afb,DE,19902,2019-11-02,323,Hatchet,35.99,4
Fode/Beed,Alvarez,3742 Heather Lane,Dover Afb,DE,19902,2019-11-02,313,Wrench,11.0,1
Fode/Beed,Alvarez,3742 Heather Lane,Dover Afb,DE,19902,2019-11-02,322,Monkeywrench,29.95,3
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2019-11-02,313,Wrench,11.0,3
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2019-11-02,301,Nail,0.25,1
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2019-11-02,329,Chainsaw,499.99,5
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2019-11-02,314,Mallet,12.0,3
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2019-11-02,322,Monkeywrench,29.95,4
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2019-11-02,302,Nut,0.25,7
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2019-11-02,309,Chisel,4.99,4
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2019-11-02,300,Washer,0.1,1
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2019-11-02,311,Hammer,8.27,3
Gold Leader,Walker,8859 Lake Avenue,Athens,AL,35613,2019-11-02,309,Chisel,4.99,3
Gold Leader,Walker,8859 Lake Avenue,Athens,AL,35613,2019-11-02,329,Chainsaw,499.99,1
Gold Leader,Walker,8859 Lake Avenue,Athens,AL,35613,2019-11-02,324,Wire,37.0,5
Gold Leader,Walker,8859 Lake Avenue,Athens,AL,35613,2019-11-02,326,Drill,69.0,3
Gold Leader,Walker,8859 Lake Avenue,Athens,AL,35613,2019-11-02,302,Nut,0.25,4
Gold Leader,Walker,8859 Lake Avenue,Athens,AL,35613,2019-11-02,308,Screwdriver,3.0,7
Gold Leader,Walker,8859 Lake Avenue,Athens,AL,35613,2019-11-02,323,Hatchet,35.99,4
Gold Leader,Walker,8859 Lake Avenue,Athens,AL,35613,2019-11-02,312,Plane,10.99,1
Gold Leader,Walker,8859 Lake Avenue,Athens,AL,35613,2019-11-02,304,Bolt,1.0,3
Jobal,Oneill,2970 Williams Street,Aquasco,MD,20608,2019-11-03,323,Hatchet,35.99,5
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2019-11-04,319,Paint,19.99,7
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2019-11-04,322,Monkeywrench,29.95,6
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2019-11-04,307,Sandpaper,3.0,7
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2019-11-04,325,Toolbox,50.0,8
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2019-11-04,306,Clamp,2.99,4
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-11-04,313,Wrench,11.0,7
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-11-04,326,Drill,69.0,6
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-11-04,308,Screwdriver,3.0,7
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-11-04,328,Workbench,300.0,8
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-11-04,329,Chainsaw,499.99,4
Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,2019-11-04,321,Axe,27.99,7
Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,2019-11-04,318,Hacksaw,19.99,6
Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,2019-11-04,319,Paint,19.99,7
Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,2019-11-04,313,Wrench,11.0,8
Lama Su,Vincent,2049 Route 44,Salome,AZ,85348,2019-11-04,317,Level,16.99,4
Colonel Datoo,Jennings,2331 Jackson Avenue,Brooklyn,MD,21225,2019-11-04,317,Level,16.99,7
Colonel Datoo,Jennings,2331 Jackson Avenue,Brooklyn,MD,21225,2019-11-04,318,Hacksaw,19.99,6
Colonel Datoo,Jennings,2331 Jackson Avenue,Brooklyn,MD,21225,2019-11-04,308,Screwdriver,3.0,7
Colonel Datoo,Jennings,2331 Jackson Avenue,Brooklyn,MD,21225,2019-11-04,329,Chainsaw,499.99,8
Colonel Datoo,Jennings,2331 Jackson Avenue,Brooklyn,MD,21225,2019-11-04,300,Washer,0.1,4
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-04,306,Clamp,2.99,7
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-04,302,Nut,0.25,6
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-04,323,Hatchet,35.99,7
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-04,322,Monkeywrench,29.95,8
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-04,309,Chisel,4.99,4
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,313,Wrench,11.0,5
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,301,Nail,0.25,7
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,304,Bolt,1.0,1
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,303,Screw,0.5,7
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,329,Chainsaw,499.99,3
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,325,Toolbox,50.0,6
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,309,Chisel,4.99,1
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,312,Plane,10.99,7
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,311,Hammer,8.27,2
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,327,Ladder,80.0,1
On Medon,Lara,7845 Heather Lane,Magna,UT,84044,2019-11-05,315,Pliers,15.99,8
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,327,Ladder,80.0,5
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,317,Level,16.99,7
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,303,Screw,0.5,1
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,316,Anvil,16.2,7
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,318,Hacksaw,19.99,3
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,314,Mallet,12.0,6
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,325,Toolbox,50.0,1
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,311,Hammer,8.27,7
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,322,Monkeywrench,29.95,2
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,328,Workbench,300.0,1
Plo Koon,Bass,7380 Heather Lane,Warner,NH,03278,2019-11-05,309,Chisel,4.99,8
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,306,Clamp,2.99,5
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,307,Sandpaper,3.0,7
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,322,Monkeywrench,29.95,1
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,309,Chisel,4.99,7
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,310,Scraper,7.99,3
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,318,Hacksaw,19.99,6
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,315,Pliers,15.99,1
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,320,Saw,20.99,7
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,327,Ladder,80.0,2
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,308,Screwdriver,3.0,1
Sola,Benson,2138 Lake Street,Alum Creek,WV,25003,2019-11-05,311,Hammer,8.27,8
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,305,Bradawl,1.99,5
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,304,Bolt,1.0,7
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,308,Screwdriver,3.0,1
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,318,Hacksaw,19.99,7
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,329,Chainsaw,499.99,3
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,321,Axe,27.99,6
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,320,Saw,20.99,1
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,319,Paint,19.99,7
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,306,Clamp,2.99,2
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,302,Nut,0.25,1
C-3Po,Doyle,8217 Route 44,Port Royal,SC,29935,2019-11-05,323,Hatchet,35.99,8
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,321,Axe,27.99,5
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,301,Nail,0.25,7
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,312,Plane,10.99,1
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,322,Monkeywrench,29.95,7
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,329,Chainsaw,499.99,3
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,307,Sandpaper,3.0,6
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,302,Nut,0.25,1
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,308,Screwdriver,3.0,7
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,328,Workbench,300.0,2
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,327,Ladder,80.0,1
Jabba,Walker,9967 Sycamore Drive,Russell,KY,41169,2019-11-05,311,Hammer,8.27,8
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,324,Wire,37.0,5
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,317,Level,16.99,7
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,328,Workbench,300.0,1
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,305,Bradawl,1.99,7
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,329,Chainsaw,499.99,3
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,327,Ladder,80.0,6
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,304,Bolt,1.0,1
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,300,Washer,0.1,7
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,314,Mallet,12.0,2
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,306,Clamp,2.99,1
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2019-11-05,326,Drill,69.0,8
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,315,Pliers,15.99,5
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,311,Hammer,8.27,7
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,329,Chainsaw,499.99,1
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,321,Axe,27.99,7
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,327,Ladder,80.0,3
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,324,Wire,37.0,6
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,302,Nut,0.25,1
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,319,Paint,19.99,7
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,314,Mallet,12.0,2
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,304,Bolt,1.0,1
Darth Maul,Gordon,3869 Franklin Court,Harbeson,DE,19951,2019-11-05,320,Saw,20.99,8
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,303,Screw,0.5,5
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,307,Sandpaper,3.0,7
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,317,Level,16.99,1
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,328,Workbench,300.0,7
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,301,Nail,0.25,3
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,322,Monkeywrench,29.95,6
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,316,Anvil,16.2,1
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,327,Ladder,80.0,7
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,310,Scraper,7.99,2
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,311,Hammer,8.27,1
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-11-05,308,Screwdriver,3.0,8
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,303,Screw,0.5,5
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,308,Screwdriver,3.0,7
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,314,Mallet,12.0,1
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,301,Nail,0.25,7
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,306,Clamp,2.99,3
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,319,Paint,19.99,6
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,304,Bolt,1.0,1
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,327,Ladder,80.0,7
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,307,Sandpaper,3.0,2
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,305,Bradawl,1.99,1
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-11-05,309,Chisel,4.99,8
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,327,Ladder,80.0,5
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,316,Anvil,16.2,7
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,325,Toolbox,50.0,1
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,319,Paint,19.99,7
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,309,Chisel,4.99,3
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,312,Plane,10.99,6
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,321,Axe,27.99,1
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,314,Mallet,12.0,7
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,318,Hacksaw,19.99,2
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,313,Wrench,11.0,1
Sun Rit,Barker,3044 William Street,Gold Beach,OR,97444,2019-11-05,307,Sandpaper,3.0,8
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,324,Wire,37.0,5
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,325,Toolbox,50.0,7
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,319,Paint,19.99,1
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,309,Chisel,4.99,7
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,301,Nail,0.25,3
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,314,Mallet,12.0,6
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,326,Drill,69.0,1
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,322,Monkeywrench,29.95,7
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,315,Pliers,15.99,2
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,304,Bolt,1.0,1
Unkar Plutt,Todd,8877 College Street,Washington,DC,20551,2019-11-05,329,Chainsaw,499.99,8
Snap,Jimenez,4890 4th Street,Belgrade,MO,63622,2019-11-06,329,Chainsaw,499.99,7
Snap,Jimenez,4890 4th Street,Belgrade,MO,63622,2019-11-06,306,Clamp,2.99,9
Snap,Jimenez,4890 4th Street,Belgrade,MO,63622,2019-11-06,315,Pliers,15.99,2
Snap,Jimenez,4890 4th Street,Belgrade,MO,63622,2019-11-06,314,Mallet,12.0,7
Bala-Tik,Schmidt,3353 Front Street,New Britain,CT,06053,2019-11-06,301,Nail,0.25,7
Bala-Tik,Schmidt,3353 Front Street,New Britain,CT,06053,2019-11-06,326,Drill,69.0,9
Bala-Tik,Schmidt,3353 Front Street,New Britain,CT,06053,2019-11-06,329,Chainsaw,499.99,2
Bala-Tik,Schmidt,3353 Front Street,New Britain,CT,06053,2019-11-06,308,Screwdriver,3.0,7
Shmi,Adams,4796 Lake Avenue,Atlanta,GA,30316,2019-11-06,311,Hammer,8.27,7
Shmi,Adams,4796 Lake Avenue,Atlanta,GA,30316,2019-11-06,319,Paint,19.99,9
Shmi,Adams,4796 Lake Avenue,Atlanta,GA,30316,2019-11-06,301,Nail,0.25,2
Shmi,Adams,4796 Lake Avenue,Atlanta,GA,30316,2019-11-06,317,Level,16.99,7
Jobal,Mitchell,1198 West Avenue,Falkner,MS,38629,2019-11-06,300,Washer,0.1,7
Jobal,Mitchell,1198 West Avenue,Falkner,MS,38629,2019-11-06,328,Workbench,300.0,9
Jobal,Mitchell,1198 West Avenue,Falkner,MS,38629,2019-11-06,320,Saw,20.99,2
Jobal,Mitchell,1198 West Avenue,Falkner,MS,38629,2019-11-06,313,Wrench,11.0,7
Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,2019-11-07,304,Bolt,1.0,3
Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,2019-11-07,328,Workbench,300.0,8
Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,2019-11-07,312,Plane,10.99,5
Senator Ask Aak,Miller,9727 Devonshire Drive,Ridgeland,MS,39157,2019-11-07,328,Workbench,300.0,3
Senator Ask Aak,Miller,9727 Devonshire Drive,Ridgeland,MS,39157,2019-11-07,318,Hacksaw,19.99,8
Senator Ask Aak,Miller,9727 Devonshire Drive,Ridgeland,MS,39157,2019-11-07,309,Chisel,4.99,5
Fode/Beed,Jimenez,7721 College Street,East Chicago,IN,46312,2019-11-07,329,Chainsaw,499.99,3
Fode/Beed,Jimenez,7721 College Street,East Chicago,IN,46312,2019-11-07,314,Mallet,12.0,8
Fode/Beed,Jimenez,7721 College Street,East Chicago,IN,46312,2019-11-07,316,Anvil,16.2,5
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2019-11-08,302,Nut,0.25,4
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2019-11-08,320,Saw,20.99,6
Clone Commander Cody,Benson,8861 Lexington Court,Great Barrington,MA,01230,2019-11-08,318,Hacksaw,19.99,8
Captain Antilles,Thornton,4842 Fawn Court,Clarkson,NE,68629,2019-11-08,308,Screwdriver,3.0,4
Captain Antilles,Thornton,4842 Fawn Court,Clarkson,NE,68629,2019-11-08,321,Axe,27.99,6
Captain Antilles,Thornton,4842 Fawn Court,Clarkson,NE,68629,2019-11-08,315,Pliers,15.99,8
Wedge,Todd,7511 Route 1,Carson City,NV,89701,2019-11-08,320,Saw,20.99,4
Wedge,Todd,7511 Route 1,Carson City,NV,89701,2019-11-08,300,Washer,0.1,6
