first,last,addr,city,state,zip,date,prod_id,prod_desc,unit_price,qty
Captain Antilles,Jimenez,1677 2nd Street East,Washington,DC,20551,2020-08-02,301,Nail,0.25,5
Captain Antilles,Jimenez,1677 2nd Street East,Washington,DC,20551,2020-08-02,312,Plane,10.99,6
Captain Antilles,Jimenez,1677 2nd Street East,Washington,DC,20551,2020-08-02,318,Hacksaw,19.99,9
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,306,Clamp,2.99,4
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,312,Plane,10.99,1
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,309,Chisel,4.99,8
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,301,Nail,0.25,5
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,316,Anvil,16.2,1
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,327,Ladder,80.0,1
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,319,Paint,19.99,9
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,320,Saw,20.99,4
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,321,Axe,27.99,5
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,308,Screwdriver,3.0,6
Lieutenant Mitaka,Elliott,6577 Inverness Drive,Lesterville,SD,57040,2020-08-02,318,Hacksaw,19.99,9
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,321,Axe,27.99,4
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,324,Wire,37.0,1
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,311,Hammer,8.27,8
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,313,Wrench,11.0,5
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,315,Pliers,15.99,1
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,320,Saw,20.99,1
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,319,Paint,19.99,9
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,306,Clamp,2.99,4
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,308,Screwdriver,3.0,5
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,312,Plane,10.99,6
Biggs,Todd,5221 Hawthorne Lane,Wytopitlock,ME,04497,2020-08-02,326,Drill,69.0,9
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,326,Drill,69.0,4
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,300,Washer,0.1,1
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,303,Screw,0.5,8
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,318,Hacksaw,19.99,5
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,323,Hatchet,35.99,1
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,312,Plane,10.99,1
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,320,Saw,20.99,9
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,306,Clamp,2.99,4
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,324,Wire,37.0,5
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,313,Wrench,11.0,6
Tey How,Benson,3306 Edgewood Road,Hallsboro,NC,28442,2020-08-02,311,Hammer,8.27,9
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,329,Chainsaw,499.99,4
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,311,Hammer,8.27,1
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,313,Wrench,11.0,8
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,317,Level,16.99,5
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,327,Ladder,80.0,1
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,321,Axe,27.99,1
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,310,Scraper,7.99,9
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,304,Bolt,1.0,4
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,320,Saw,20.99,5
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,307,Sandpaper,3.0,6
Tc-14,Barker,5853 Jefferson Court,North Waterboro,ME,04061,2020-08-02,300,Washer,0.1,9
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,321,Axe,27.99,4
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,302,Nut,0.25,1
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,309,Chisel,4.99,8
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,326,Drill,69.0,5
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,305,Bradawl,1.99,1
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,329,Chainsaw,499.99,1
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,310,Scraper,7.99,9
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,315,Pliers,15.99,4
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,317,Level,16.99,5
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,314,Mallet,12.0,6
Jobal,Johnston,8751 Beechwood Drive,Slickville,PA,15684,2020-08-02,320,Saw,20.99,9
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,307,Sandpaper,3.0,4
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,329,Chainsaw,499.99,1
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,325,Toolbox,50.0,8
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,328,Workbench,300.0,5
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,303,Screw,0.5,1
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,300,Washer,0.1,1
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,313,Wrench,11.0,9
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,318,Hacksaw,19.99,4
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,308,Screwdriver,3.0,5
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,324,Wire,37.0,6
Rabe,Hunt,7682 Magnolia Court,Clyde,OH,43410,2020-08-02,317,Level,16.99,9
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,329,Chainsaw,499.99,4
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,313,Wrench,11.0,1
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,314,Mallet,12.0,8
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,318,Hacksaw,19.99,5
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,319,Paint,19.99,1
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,316,Anvil,16.2,1
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,302,Nut,0.25,9
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,309,Chisel,4.99,4
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,310,Scraper,7.99,5
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,328,Workbench,300.0,6
Dodonna,Ingram,5838 Route 1,Morris,OK,74445,2020-08-02,322,Monkeywrench,29.95,9
Tc-14,Miller,6618 Lake Avenue,Sanbornville,NH,03872,2020-08-03,320,Saw,20.99,1
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,327,Ladder,80.0,2
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,309,Chisel,4.99,1
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,304,Bolt,1.0,8
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,306,Clamp,2.99,7
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,328,Workbench,300.0,7
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,303,Screw,0.5,8
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,323,Hatchet,35.99,1
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,315,Pliers,15.99,5
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,313,Wrench,11.0,9
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,321,Axe,27.99,6
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,326,Drill,69.0,5
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,308,Screwdriver,3.0,7
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,325,Toolbox,50.0,8
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,302,Nut,0.25,2
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,316,Anvil,16.2,9
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,322,Monkeywrench,29.95,8
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,312,Plane,10.99,7
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,301,Nail,0.25,4
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,307,Sandpaper,3.0,9
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,300,Washer,0.1,7
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,314,Mallet,12.0,6
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,305,Bradawl,1.99,1
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,319,Paint,19.99,9
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,320,Saw,20.99,2
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,318,Hacksaw,19.99,9
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,329,Chainsaw,499.99,8
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,324,Wire,37.0,2
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,317,Level,16.99,8
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,311,Hammer,8.27,7
Motti,Alvarez,3797 Williams Street,Portland,OR,97213,2020-08-04,310,Scraper,7.99,6
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,329,Chainsaw,499.99,2
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,310,Scraper,7.99,1
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,312,Plane,10.99,8
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,318,Hacksaw,19.99,7
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,314,Mallet,12.0,7
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,301,Nail,0.25,8
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,322,Monkeywrench,29.95,1
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,326,Drill,69.0,5
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,309,Chisel,4.99,9
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,306,Clamp,2.99,6
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,321,Axe,27.99,5
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,305,Bradawl,1.99,7
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,327,Ladder,80.0,8
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,317,Level,16.99,2
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,315,Pliers,15.99,9
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,320,Saw,20.99,8
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,313,Wrench,11.0,7
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,300,Washer,0.1,4
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,323,Hatchet,35.99,9
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,304,Bolt,1.0,7
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,319,Paint,19.99,6
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,303,Screw,0.5,1
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,307,Sandpaper,3.0,9
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,328,Workbench,300.0,2
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,302,Nut,0.25,9
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,316,Anvil,16.2,8
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,311,Hammer,8.27,2
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,324,Wire,37.0,8
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,308,Screwdriver,3.0,7
C-3Po,Hunt,2506 Smith Street,Mohall,ND,58761,2020-08-04,325,Toolbox,50.0,6
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,312,Plane,10.99,2
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,328,Workbench,300.0,1
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,313,Wrench,11.0,8
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,306,Clamp,2.99,7
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,308,Screwdriver,3.0,7
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,309,Chisel,4.99,8
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,302,Nut,0.25,1
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,300,Washer,0.1,5
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,301,Nail,0.25,9
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,321,Axe,27.99,6
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,326,Drill,69.0,5
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,316,Anvil,16.2,7
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,304,Bolt,1.0,8
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,314,Mallet,12.0,2
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,325,Toolbox,50.0,9
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,303,Screw,0.5,8
C-3Po,Vincent,1905 Edgewood Road,Dawson,IA,50066,2020-08-04,318,Hacksaw,19.99,7
