first,last,addr,city,state,zip,date,prod_id,prod_desc,unit_price,qty
Bala-Tik,Schmidt,3353 Front Street,New Britain,CT,06053,2019-12-02,314,Mallet,12.0,1
Bala-Tik,Schmidt,3353 Front Street,New Britain,CT,06053,2019-12-02,327,Ladder,80.0,6
Bala-Tik,Schmidt,3353 Front Street,New Britain,CT,06053,2019-12-02,323,Hatchet,35.99,8
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,312,Plane,10.99,3
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,319,Paint,19.99,7
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,316,Anvil,16.2,2
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,325,Toolbox,50.0,7
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,305,Bradawl,1.99,8
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,310,Scraper,7.99,1
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,317,Level,16.99,2
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,303,Screw,0.5,7
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,326,Drill,69.0,8
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,313,Wrench,11.0,1
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,314,Mallet,12.0,6
Lama Su,Schmidt,1947 College Street,Higganum,CT,06441,2019-12-02,323,Hatchet,35.99,8
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,310,Scraper,7.99,3
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,309,Chisel,4.99,7
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,320,Saw,20.99,2
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,311,Hammer,8.27,7
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,324,Wire,37.0,8
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,303,Screw,0.5,1
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,307,Sandpaper,3.0,2
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,322,Monkeywrench,29.95,7
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,304,Bolt,1.0,8
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,315,Pliers,15.99,1
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,319,Paint,19.99,6
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2019-12-02,325,Toolbox,50.0,8
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,312,Plane,10.99,3
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,315,Pliers,15.99,7
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,325,Toolbox,50.0,2
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,321,Axe,27.99,7
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,322,Monkeywrench,29.95,8
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,308,Screwdriver,3.0,1
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,306,Clamp,2.99,2
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,327,Ladder,80.0,7
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,323,Hatchet,35.99,8
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,309,Chisel,4.99,1
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,324,Wire,37.0,6
Bala-Tik,Benson,3204 Jackson Avenue,Teller,AK,99778,2019-12-02,316,Anvil,16.2,8
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,328,Workbench,300.0,3
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,310,Scraper,7.99,7
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,313,Wrench,11.0,2
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,312,Plane,10.99,7
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,321,Axe,27.99,8
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,319,Paint,19.99,1
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,327,Ladder,80.0,2
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,303,Screw,0.5,7
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,318,Hacksaw,19.99,8
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,326,Drill,69.0,1
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,304,Bolt,1.0,6
Sun Rit,Gordon,9543 2nd Street,Baton Rouge,LA,70811,2019-12-02,300,Washer,0.1,8
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,319,Paint,19.99,3
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,321,Axe,27.99,7
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,309,Chisel,4.99,2
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,312,Plane,10.99,7
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,311,Hammer,8.27,8
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,306,Clamp,2.99,1
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,308,Screwdriver,3.0,2
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,301,Nail,0.25,7
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,315,Pliers,15.99,8
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,304,Bolt,1.0,1
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,325,Toolbox,50.0,6
Rieekan,Jimenez,5165 5th Street,Rockbridge,OH,43149,2019-12-02,303,Screw,0.5,8
Dodonna,Garza,3639 Briarwood Court,Tarzan,TX,79783,2019-12-03,306,Clamp,2.99,4
Dodonna,Garza,3639 Briarwood Court,Tarzan,TX,79783,2019-12-03,322,Monkeywrench,29.95,9
Dodonna,Garza,3639 Briarwood Court,Tarzan,TX,79783,2019-12-03,301,Nail,0.25,5
Dodonna,Garza,3639 Briarwood Court,Tarzan,TX,79783,2019-12-03,305,Bradawl,1.99,2
Dodonna,Garza,3639 Briarwood Court,Tarzan,TX,79783,2019-12-03,318,Hacksaw,19.99,8
Dodonna,Garza,3639 Briarwood Court,Tarzan,TX,79783,2019-12-03,300,Washer,0.1,4
Dodonna,Garza,3639 Briarwood Court,Tarzan,TX,79783,2019-12-03,311,Hammer,8.27,1
Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,2019-12-03,327,Ladder,80.0,4
Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,2019-12-03,300,Washer,0.1,9
Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,2019-12-03,319,Paint,19.99,5
Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,2019-12-03,322,Monkeywrench,29.95,2
Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,2019-12-03,324,Wire,37.0,8
Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,2019-12-03,308,Screwdriver,3.0,4
Gold Leader,Todd,508 Magnolia Court,Memphis,TN,38119,2019-12-03,302,Nut,0.25,1
Motti,Thornton,7510 Lexington Court,Arlington,VA,22203,2019-12-03,319,Paint,19.99,4
Motti,Thornton,7510 Lexington Court,Arlington,VA,22203,2019-12-03,302,Nut,0.25,9
Motti,Thornton,7510 Lexington Court,Arlington,VA,22203,2019-12-03,310,Scraper,7.99,5
Motti,Thornton,7510 Lexington Court,Arlington,VA,22203,2019-12-03,301,Nail,0.25,2
Motti,Thornton,7510 Lexington Court,Arlington,VA,22203,2019-12-03,327,Ladder,80.0,8
Motti,Thornton,7510 Lexington Court,Arlington,VA,22203,2019-12-03,314,Mallet,12.0,4
Motti,Thornton,7510 Lexington Court,Arlington,VA,22203,2019-12-03,324,Wire,37.0,1
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-12-03,318,Hacksaw,19.99,4
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-12-03,301,Nail,0.25,9
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-12-03,325,Toolbox,50.0,5
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-12-03,322,Monkeywrench,29.95,2
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-12-03,307,Sandpaper,3.0,8
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-12-03,319,Paint,19.99,4
Colonel Datoo,Wood,7150 Jefferson Court,Brandon,MS,39042,2019-12-03,315,Pliers,15.99,1
Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,2019-12-03,312,Plane,10.99,4
Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,2019-12-03,315,Pliers,15.99,9
Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,2019-12-03,308,Screwdriver,3.0,5
Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,2019-12-03,320,Saw,20.99,2
Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,2019-12-03,326,Drill,69.0,8
Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,2019-12-03,321,Axe,27.99,4
Wedge,Elliott,7110 Strawberry Lane,East Wakefield,NH,03830,2019-12-03,301,Nail,0.25,1
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-03,308,Screwdriver,3.0,4
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-03,322,Monkeywrench,29.95,9
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-03,311,Hammer,8.27,5
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-03,327,Ladder,80.0,2
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-03,319,Paint,19.99,8
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-03,326,Drill,69.0,4
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-03,320,Saw,20.99,1
Senator Ask Aak,Ingram,3141 Sycamore Drive,Wilson,LA,70789,2019-12-03,324,Wire,37.0,4
Senator Ask Aak,Ingram,3141 Sycamore Drive,Wilson,LA,70789,2019-12-03,314,Mallet,12.0,9
Senator Ask Aak,Ingram,3141 Sycamore Drive,Wilson,LA,70789,2019-12-03,329,Chainsaw,499.99,5
Senator Ask Aak,Ingram,3141 Sycamore Drive,Wilson,LA,70789,2019-12-03,302,Nut,0.25,2
Senator Ask Aak,Ingram,3141 Sycamore Drive,Wilson,LA,70789,2019-12-03,325,Toolbox,50.0,8
Senator Ask Aak,Ingram,3141 Sycamore Drive,Wilson,LA,70789,2019-12-03,313,Wrench,11.0,4
Senator Ask Aak,Ingram,3141 Sycamore Drive,Wilson,LA,70789,2019-12-03,320,Saw,20.99,1
On Medon,Curtis,1971 Lake Street,Stuart,OK,74570,2019-12-04,310,Scraper,7.99,8
On Medon,Curtis,1971 Lake Street,Stuart,OK,74570,2019-12-04,307,Sandpaper,3.0,1
On Medon,Curtis,1971 Lake Street,Stuart,OK,74570,2019-12-04,324,Wire,37.0,8
On Medon,Curtis,1971 Lake Street,Stuart,OK,74570,2019-12-04,316,Anvil,16.2,3
On Medon,Curtis,1971 Lake Street,Stuart,OK,74570,2019-12-04,317,Level,16.99,3
On Medon,Curtis,1971 Lake Street,Stuart,OK,74570,2019-12-04,312,Plane,10.99,2
On Medon,Curtis,1971 Lake Street,Stuart,OK,74570,2019-12-04,329,Chainsaw,499.99,9
Bib Fortuna,Mitchell,8088 Lake Street,Collinston,UT,84306,2019-12-04,322,Monkeywrench,29.95,8
Bib Fortuna,Mitchell,8088 Lake Street,Collinston,UT,84306,2019-12-04,315,Pliers,15.99,1
Bib Fortuna,Mitchell,8088 Lake Street,Collinston,UT,84306,2019-12-04,328,Workbench,300.0,8
Bib Fortuna,Mitchell,8088 Lake Street,Collinston,UT,84306,2019-12-04,304,Bolt,1.0,3
Bib Fortuna,Mitchell,8088 Lake Street,Collinston,UT,84306,2019-12-04,306,Clamp,2.99,3
Bib Fortuna,Mitchell,8088 Lake Street,Collinston,UT,84306,2019-12-04,312,Plane,10.99,2
Bib Fortuna,Mitchell,8088 Lake Street,Collinston,UT,84306,2019-12-04,303,Screw,0.5,9
Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,2019-12-04,309,Chisel,4.99,8
Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,2019-12-04,328,Workbench,300.0,1
Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,2019-12-04,301,Nail,0.25,8
Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,2019-12-04,303,Screw,0.5,3
Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,2019-12-04,315,Pliers,15.99,3
Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,2019-12-04,320,Saw,20.99,2
Shmi,Thornton,7013 Beechwood Drive,Saint Johns,AZ,85936,2019-12-04,302,Nut,0.25,9
Senator Ask Aak,Chen,2027 Pheasant Run,Wayne,NJ,07470,2019-12-04,321,Axe,27.99,8
Senator Ask Aak,Chen,2027 Pheasant Run,Wayne,NJ,07470,2019-12-04,304,Bolt,1.0,1
Senator Ask Aak,Chen,2027 Pheasant Run,Wayne,NJ,07470,2019-12-04,306,Clamp,2.99,8
Senator Ask Aak,Chen,2027 Pheasant Run,Wayne,NJ,07470,2019-12-04,328,Workbench,300.0,3
Senator Ask Aak,Chen,2027 Pheasant Run,Wayne,NJ,07470,2019-12-04,327,Ladder,80.0,3
Senator Ask Aak,Chen,2027 Pheasant Run,Wayne,NJ,07470,2019-12-04,317,Level,16.99,2
Senator Ask Aak,Chen,2027 Pheasant Run,Wayne,NJ,07470,2019-12-04,319,Paint,19.99,9
Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,2019-12-04,303,Screw,0.5,8
Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,2019-12-04,306,Clamp,2.99,1
Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,2019-12-04,321,Axe,27.99,8
Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,2019-12-04,304,Bolt,1.0,3
Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,2019-12-04,328,Workbench,300.0,3
Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,2019-12-04,307,Sandpaper,3.0,2
Rabe,Greene,8560 Pheasant Run,Hardyville,KY,42746,2019-12-04,327,Ladder,80.0,9
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-04,322,Monkeywrench,29.95,8
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-04,321,Axe,27.99,1
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-04,309,Chisel,4.99,8
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-04,323,Hatchet,35.99,3
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-04,304,Bolt,1.0,3
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-04,324,Wire,37.0,2
Plo Koon,Lara,3368 Canterbury Drive,Williamsville,VT,05362,2019-12-04,320,Saw,20.99,9
Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,2019-12-04,322,Monkeywrench,29.95,8
Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,2019-12-04,323,Hatchet,35.99,1
Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,2019-12-04,328,Workbench,300.0,8
Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,2019-12-04,319,Paint,19.99,3
Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,2019-12-04,309,Chisel,4.99,3
Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,2019-12-04,326,Drill,69.0,2
Tey How,Barker,6169 Beechwood Drive,Ponce,PR,00717,2019-12-04,300,Washer,0.1,9
Bala-Tik,Zhang,1559 Lake Avenue,Traver,CA,93673,2019-12-05,323,Hatchet,35.99,9
Bala-Tik,Zhang,1559 Lake Avenue,Traver,CA,93673,2019-12-05,319,Paint,19.99,6
Bala-Tik,Zhang,1559 Lake Avenue,Traver,CA,93673,2019-12-05,329,Chainsaw,499.99,6
Bala-Tik,Zhang,1559 Lake Avenue,Traver,CA,93673,2019-12-05,309,Chisel,4.99,8
Bala-Tik,Zhang,1559 Lake Avenue,Traver,CA,93673,2019-12-05,318,Hacksaw,19.99,8
Bala-Tik,Zhang,1559 Lake Avenue,Traver,CA,93673,2019-12-05,305,Bradawl,1.99,6
Bala-Tik,Zhang,1559 Lake Avenue,Traver,CA,93673,2019-12-05,324,Wire,37.0,3
Bala-Tik,Zhang,1559 Lake Avenue,Traver,CA,93673,2019-12-05,302,Nut,0.25,4
Plo Koon,Aguilar,5657 Devon Road,Roslyn,WA,98941,2019-12-05,310,Scraper,7.99,9
Plo Koon,Aguilar,5657 Devon Road,Roslyn,WA,98941,2019-12-05,325,Toolbox,50.0,6
Plo Koon,Aguilar,5657 Devon Road,Roslyn,WA,98941,2019-12-05,311,Hammer,8.27,6
Plo Koon,Aguilar,5657 Devon Road,Roslyn,WA,98941,2019-12-05,309,Chisel,4.99,8
Plo Koon,Aguilar,5657 Devon Road,Roslyn,WA,98941,2019-12-05,302,Nut,0.25,8
Plo Koon,Aguilar,5657 Devon Road,Roslyn,WA,98941,2019-12-05,329,Chainsaw,499.99,6
Plo Koon,Aguilar,5657 Devon Road,Roslyn,WA,98941,2019-12-05,312,Plane,10.99,3
