first,last,addr,city,state,zip,date,prod_id,prod_desc,unit_price,qty
Mace Windu,Burke,1863 Jackson Avenue,Washington,DC,20593,2019-03-19,322,Monkeywrench,29.95,6
Mace Windu,Burke,1863 Jackson Avenue,Washington,DC,20593,2019-03-19,323,Hatchet,35.99,9
Mace Windu,Burke,1863 Jackson Avenue,Washington,DC,20593,2019-03-19,311,Hammer,8.27,9
Motti,Mcbride,2381 Lake Street,Maquoketa,IA,52060,2019-03-19,301,Nail,0.25,8
Motti,Mcbride,2381 Lake Street,Maquoketa,IA,52060,2019-03-19,322,Monkeywrench,29.95,6
Motti,Mcbride,2381 Lake Street,Maquoketa,IA,52060,2019-03-19,318,Hacksaw,19.99,9
Motti,Mcbride,2381 Lake Street,Maquoketa,IA,52060,2019-03-19,326,Drill,69.0,9
Shmi,Mitchell,1517 Front Street South,Fox Lake,IL,60020,2019-03-20,316,Anvil,16.2,8
Shmi,Mitchell,1517 Front Street South,Fox Lake,IL,60020,2019-03-20,304,Bolt,1.0,1
Shmi,Mitchell,1517 Front Street South,Fox Lake,IL,60020,2019-03-20,324,Wire,37.0,5
Shmi,Mitchell,1517 Front Street South,Fox Lake,IL,60020,2019-03-20,323,Hatchet,35.99,9
Dodonna,Woodward,1204 Williams Street,Finksburg,MD,21048,2019-03-20,329,Chainsaw,499.99,8
Dodonna,Woodward,1204 Williams Street,Finksburg,MD,21048,2019-03-20,317,Level,16.99,1
Dodonna,Woodward,1204 Williams Street,Finksburg,MD,21048,2019-03-20,327,Ladder,80.0,5
Dodonna,Woodward,1204 Williams Street,Finksburg,MD,21048,2019-03-20,313,Wrench,11.0,9
On Medon,Mccarthy,6662 Madison Street,Williamsport,MD,21795,2019-03-20,306,Clamp,2.99,8
On Medon,Mccarthy,6662 Madison Street,Williamsport,MD,21795,2019-03-20,303,Screw,0.5,1
On Medon,Mccarthy,6662 Madison Street,Williamsport,MD,21795,2019-03-20,308,Screwdriver,3.0,5
On Medon,Mccarthy,6662 Madison Street,Williamsport,MD,21795,2019-03-20,320,Saw,20.99,9
Plo Koon,Thornton,3878 Park Avenue,Avilla,MO,64833,2019-03-20,306,Clamp,2.99,8
Plo Koon,Thornton,3878 Park Avenue,Avilla,MO,64833,2019-03-20,305,Bradawl,1.99,1
Plo Koon,Thornton,3878 Park Avenue,Avilla,MO,64833,2019-03-20,300,Washer,0.1,5
Plo Koon,Thornton,3878 Park Avenue,Avilla,MO,64833,2019-03-20,329,Chainsaw,499.99,9
Bib Fortuna,Doyle,3286 Beechwood Drive,Burlington,VT,05401,2019-03-21,304,Bolt,1.0,5
Bib Fortuna,Doyle,3286 Beechwood Drive,Burlington,VT,05401,2019-03-21,301,Nail,0.25,8
Bib Fortuna,Doyle,3286 Beechwood Drive,Burlington,VT,05401,2019-03-21,325,Toolbox,50.0,2
Bib Fortuna,Doyle,3286 Beechwood Drive,Burlington,VT,05401,2019-03-21,305,Bradawl,1.99,2
Bib Fortuna,Doyle,3286 Beechwood Drive,Burlington,VT,05401,2019-03-21,307,Sandpaper,3.0,6
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-03-21,308,Screwdriver,3.0,5
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-03-21,311,Hammer,8.27,8
Rabe,Rodriguez,5492 Front Street,Flippin,AR,72634,2019-03-21,326,Drill,69.0,2
