first,last,addr,city,state,zip,date,prod_id,prod_desc,unit_price,qty
Obi-Wan,Todd,3002 Jackson Avenue,Margie,MN,56658,2020-10-02,320,Saw,20.99,5
Obi-Wan,Todd,3002 Jackson Avenue,Margie,MN,56658,2020-10-02,318,Hacksaw,19.99,8
Obi-Wan,Todd,3002 Jackson Avenue,Margie,MN,56658,2020-10-02,309,Chisel,4.99,9
Obi-Wan,Todd,3002 Jackson Avenue,Margie,MN,56658,2020-10-02,307,Sandpaper,3.0,7
Obi-Wan,Todd,3002 Jackson Avenue,Margie,MN,56658,2020-10-02,302,Nut,0.25,8
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2020-10-02,314,Mallet,12.0,6
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2020-10-02,315,Pliers,15.99,2
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2020-10-02,305,Bradawl,1.99,6
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2020-10-02,326,Drill,69.0,3
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2020-10-02,304,Bolt,1.0,5
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2020-10-02,300,Washer,0.1,8
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2020-10-02,329,Chainsaw,499.99,9
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2020-10-02,312,Plane,10.99,7
Fode/Beed,Francis,9993 Inverness Drive,Conway,NC,27820,2020-10-02,316,Anvil,16.2,8
Bib Fortuna,Zhang,9177 West Avenue,Belen,NM,87002,2020-10-02,327,Ladder,80.0,6
Bib Fortuna,Zhang,9177 West Avenue,Belen,NM,87002,2020-10-02,307,Sandpaper,3.0,2
Bib Fortuna,Zhang,9177 West Avenue,Belen,NM,87002,2020-10-02,314,Mallet,12.0,6
Bib Fortuna,Zhang,9177 West Avenue,Belen,NM,87002,2020-10-02,324,Wire,37.0,3
Bib Fortuna,Zhang,9177 West Avenue,Belen,NM,87002,2020-10-02,309,Chisel,4.99,5
Bib Fortuna,Zhang,9177 West Avenue,Belen,NM,87002,2020-10-02,322,Monkeywrench,29.95,8
Bib Fortuna,Zhang,9177 West Avenue,Belen,NM,87002,2020-10-02,305,Bradawl,1.99,9
Bib Fortuna,Zhang,9177 West Avenue,Belen,NM,87002,2020-10-02,311,Hammer,8.27,7
Bib Fortuna,Zhang,9177 West Avenue,Belen,NM,87002,2020-10-02,303,Screw,0.5,8
Tc-14,Jimenez,9297 2nd Street,Saint Joseph,MO,64507,2020-10-02,316,Anvil,16.2,6
Tc-14,Jimenez,9297 2nd Street,Saint Joseph,MO,64507,2020-10-02,300,Washer,0.1,2
Tc-14,Jimenez,9297 2nd Street,Saint Joseph,MO,64507,2020-10-02,303,Screw,0.5,6
Tc-14,Jimenez,9297 2nd Street,Saint Joseph,MO,64507,2020-10-02,326,Drill,69.0,3
Tc-14,Jimenez,9297 2nd Street,Saint Joseph,MO,64507,2020-10-02,308,Screwdriver,3.0,5
Tc-14,Jimenez,9297 2nd Street,Saint Joseph,MO,64507,2020-10-02,304,Bolt,1.0,8
Tc-14,Jimenez,9297 2nd Street,Saint Joseph,MO,64507,2020-10-02,306,Clamp,2.99,9
Tc-14,Jimenez,9297 2nd Street,Saint Joseph,MO,64507,2020-10-02,319,Paint,19.99,7
Tc-14,Jimenez,9297 2nd Street,Saint Joseph,MO,64507,2020-10-02,322,Monkeywrench,29.95,8
Jabba,Jennings,2985 Washington Street,Columbus,OH,43210,2020-10-02,322,Monkeywrench,29.95,6
Jabba,Jennings,2985 Washington Street,Columbus,OH,43210,2020-10-02,301,Nail,0.25,2
Jabba,Jennings,2985 Washington Street,Columbus,OH,43210,2020-10-02,316,Anvil,16.2,6
Jabba,Jennings,2985 Washington Street,Columbus,OH,43210,2020-10-02,313,Wrench,11.0,3
Jabba,Jennings,2985 Washington Street,Columbus,OH,43210,2020-10-02,318,Hacksaw,19.99,5
Jabba,Jennings,2985 Washington Street,Columbus,OH,43210,2020-10-02,304,Bolt,1.0,8
Jabba,Jennings,2985 Washington Street,Columbus,OH,43210,2020-10-02,321,Axe,27.99,9
Jabba,Jennings,2985 Washington Street,Columbus,OH,43210,2020-10-02,324,Wire,37.0,7
Jabba,Jennings,2985 Washington Street,Columbus,OH,43210,2020-10-02,328,Workbench,300.0,8
Tc-14,Walters,4957 Sycamore Street,Roann,IN,46974,2020-10-02,313,Wrench,11.0,6
Tc-14,Walters,4957 Sycamore Street,Roann,IN,46974,2020-10-02,314,Mallet,12.0,2
Tc-14,Walters,4957 Sycamore Street,Roann,IN,46974,2020-10-02,329,Chainsaw,499.99,6
Tc-14,Walters,4957 Sycamore Street,Roann,IN,46974,2020-10-02,315,Pliers,15.99,3
Tc-14,Walters,4957 Sycamore Street,Roann,IN,46974,2020-10-02,308,Screwdriver,3.0,5
Tc-14,Walters,4957 Sycamore Street,Roann,IN,46974,2020-10-02,328,Workbench,300.0,8
Tc-14,Walters,4957 Sycamore Street,Roann,IN,46974,2020-10-02,317,Level,16.99,9
Tc-14,Walters,4957 Sycamore Street,Roann,IN,46974,2020-10-02,307,Sandpaper,3.0,7
Tc-14,Walters,4957 Sycamore Street,Roann,IN,46974,2020-10-02,304,Bolt,1.0,8
Beru,Todd,7293 9th Street,Bountiful,UT,84010,2020-10-03,319,Paint,19.99,6
Beru,Todd,7293 9th Street,Bountiful,UT,84010,2020-10-03,314,Mallet,12.0,5
Snap,Jimenez,4890 4th Street,Belgrade,MO,63622,2020-10-03,321,Axe,27.99,6
Snap,Jimenez,4890 4th Street,Belgrade,MO,63622,2020-10-03,320,Saw,20.99,5
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,315,Pliers,15.99,7
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,308,Screwdriver,3.0,3
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,300,Washer,0.1,2
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,311,Hammer,8.27,6
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,320,Saw,20.99,3
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,314,Mallet,12.0,2
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,309,Chisel,4.99,1
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,307,Sandpaper,3.0,6
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,313,Wrench,11.0,3
Clone Commander Cody,Greene,1220 Route 44,Milmine,IL,61855,2020-10-04,322,Monkeywrench,29.95,5
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,304,Bolt,1.0,7
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,317,Level,16.99,3
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,328,Workbench,300.0,2
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,327,Ladder,80.0,6
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,300,Washer,0.1,3
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,308,Screwdriver,3.0,2
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,323,Hatchet,35.99,1
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,318,Hacksaw,19.99,6
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,303,Screw,0.5,3
Captain Antilles,Elliott,6294 Heather Lane,San Juan,PR,00913,2020-10-04,309,Chisel,4.99,5
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,305,Bradawl,1.99,7
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,304,Bolt,1.0,3
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,317,Level,16.99,2
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,328,Workbench,300.0,6
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,308,Screwdriver,3.0,3
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,309,Chisel,4.99,2
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,303,Screw,0.5,1
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,313,Wrench,11.0,6
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,307,Sandpaper,3.0,3
Senator Ask Aak,Lara,7926 Front Street,Big Lake,TX,76932,2020-10-04,326,Drill,69.0,5
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,302,Nut,0.25,7
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,329,Chainsaw,499.99,3
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,301,Nail,0.25,2
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,305,Bradawl,1.99,6
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,306,Clamp,2.99,3
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,310,Scraper,7.99,2
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,322,Monkeywrench,29.95,1
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,326,Drill,69.0,6
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,321,Axe,27.99,3
Piett,Mccarthy,4997 Park Avenue,Patten,ME,04765,2020-10-04,328,Workbench,300.0,5
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,303,Screw,0.5,7
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,309,Chisel,4.99,3
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,319,Paint,19.99,2
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,311,Hammer,8.27,6
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,317,Level,16.99,3
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,305,Bradawl,1.99,2
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,322,Monkeywrench,29.95,1
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,321,Axe,27.99,6
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,323,Hatchet,35.99,3
Unkar Plutt,Benson,3640 Magnolia Court,Bryants Store,KY,40921,2020-10-04,327,Ladder,80.0,5
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,316,Anvil,16.2,7
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,317,Level,16.99,3
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,321,Axe,27.99,2
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,308,Screwdriver,3.0,6
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,329,Chainsaw,499.99,3
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,310,Scraper,7.99,2
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,320,Saw,20.99,1
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,324,Wire,37.0,6
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,313,Wrench,11.0,3
Unkar Plutt,Schmidt,9546 Brookside Drive,Chippewa Bay,NY,13623,2020-10-04,309,Chisel,4.99,5
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,324,Wire,37.0,7
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,317,Level,16.99,3
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,303,Screw,0.5,2
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,325,Toolbox,50.0,6
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,329,Chainsaw,499.99,3
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,300,Washer,0.1,2
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,323,Hatchet,35.99,1
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,309,Chisel,4.99,6
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,319,Paint,19.99,3
Taun We,Vincent,2331 Smith Street,Londonderry,VT,05148,2020-10-04,306,Clamp,2.99,5
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,322,Monkeywrench,29.95,7
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,309,Chisel,4.99,3
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,303,Screw,0.5,2
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,306,Clamp,2.99,6
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,328,Workbench,300.0,3
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,305,Bradawl,1.99,2
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,325,Toolbox,50.0,1
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,301,Nail,0.25,6
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,312,Plane,10.99,3
Clone Commander Cody,Le,2287 Main Street,Byron,GA,31008,2020-10-04,329,Chainsaw,499.99,5
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,309,Chisel,4.99,7
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,318,Hacksaw,19.99,3
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,301,Nail,0.25,2
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,328,Workbench,300.0,6
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,310,Scraper,7.99,3
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,300,Washer,0.1,2
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,313,Wrench,11.0,1
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,317,Level,16.99,6
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,308,Screwdriver,3.0,3
Sun Rit,Walker,3828 Brookside Drive,Wales Center,NY,14169,2020-10-04,319,Paint,19.99,5
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,328,Workbench,300.0,7
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,301,Nail,0.25,3
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,325,Toolbox,50.0,2
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,300,Washer,0.1,6
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,327,Ladder,80.0,3
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,317,Level,16.99,2
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,319,Paint,19.99,1
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,322,Monkeywrench,29.95,6
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,315,Pliers,15.99,3
Captain Antilles,Walker,8516 Pheasant Run,Washington,DC,20005,2020-10-04,326,Drill,69.0,5
Rieekan,Rivera,7590 Washington Street,Winterthur,DE,19735,2020-10-05,306,Clamp,2.99,7
Rieekan,Rivera,7590 Washington Street,Winterthur,DE,19735,2020-10-05,323,Hatchet,35.99,1
Rieekan,Rivera,7590 Washington Street,Winterthur,DE,19735,2020-10-05,316,Anvil,16.2,2
Rieekan,Rivera,7590 Washington Street,Winterthur,DE,19735,2020-10-05,328,Workbench,300.0,2
Jabba,Oneill,9371 Walnut Street,Swampscott,MA,01907,2020-10-05,307,Sandpaper,3.0,7
Jabba,Oneill,9371 Walnut Street,Swampscott,MA,01907,2020-10-05,301,Nail,0.25,1
Jabba,Oneill,9371 Walnut Street,Swampscott,MA,01907,2020-10-05,308,Screwdriver,3.0,2
Jabba,Oneill,9371 Walnut Street,Swampscott,MA,01907,2020-10-05,320,Saw,20.99,2
Tc-14,Miller,6618 Lake Avenue,Sanbornville,NH,03872,2020-10-05,302,Nut,0.25,7
Tc-14,Miller,6618 Lake Avenue,Sanbornville,NH,03872,2020-10-05,329,Chainsaw,499.99,1
Tc-14,Miller,6618 Lake Avenue,Sanbornville,NH,03872,2020-10-05,315,Pliers,15.99,2
Tc-14,Miller,6618 Lake Avenue,Sanbornville,NH,03872,2020-10-05,307,Sandpaper,3.0,2
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2020-10-05,323,Hatchet,35.99,7
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2020-10-05,319,Paint,19.99,1
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2020-10-05,306,Clamp,2.99,2
Rey,Miller,9379 Beechwood Drive,Petersburg,OH,44454,2020-10-05,303,Screw,0.5,2
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2020-10-06,318,Hacksaw,19.99,3
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2020-10-06,306,Clamp,2.99,2
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2020-10-06,311,Hammer,8.27,3
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2020-10-06,328,Workbench,300.0,3
On Medon,Curtis,2401 Edgewood Road,Baton Rouge,LA,70818,2020-10-06,310,Scraper,7.99,4
Motti,Mcbride,6879 Pheasant Run,Windham,NH,03087,2020-10-06,308,Screwdriver,3.0,3
Motti,Mcbride,6879 Pheasant Run,Windham,NH,03087,2020-10-06,301,Nail,0.25,2
Motti,Mcbride,6879 Pheasant Run,Windham,NH,03087,2020-10-06,323,Hatchet,35.99,3
Motti,Mcbride,6879 Pheasant Run,Windham,NH,03087,2020-10-06,314,Mallet,12.0,3
Motti,Mcbride,6879 Pheasant Run,Windham,NH,03087,2020-10-06,310,Scraper,7.99,4
Captain Antilles,Walters,8754 2nd Street,Douglassville,TX,75560,2020-10-06,309,Chisel,4.99,3
Captain Antilles,Walters,8754 2nd Street,Douglassville,TX,75560,2020-10-06,320,Saw,20.99,2
Captain Antilles,Walters,8754 2nd Street,Douglassville,TX,75560,2020-10-06,302,Nut,0.25,3
Captain Antilles,Walters,8754 2nd Street,Douglassville,TX,75560,2020-10-06,304,Bolt,1.0,3
Captain Antilles,Walters,8754 2nd Street,Douglassville,TX,75560,2020-10-06,314,Mallet,12.0,4
Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,2020-10-06,316,Anvil,16.2,3
Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,2020-10-06,308,Screwdriver,3.0,2
Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,2020-10-06,322,Monkeywrench,29.95,3
Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,2020-10-06,314,Mallet,12.0,3
Snap,Ingram,6563 Jackson Avenue,Judith Gap,MT,59453,2020-10-06,323,Hatchet,35.99,4
Jira,Adams,7763 Main Street,Leesburg,IN,46538,2020-10-06,315,Pliers,15.99,3
Jira,Adams,7763 Main Street,Leesburg,IN,46538,2020-10-06,302,Nut,0.25,2
Jira,Adams,7763 Main Street,Leesburg,IN,46538,2020-10-06,325,Toolbox,50.0,3
Jira,Adams,7763 Main Street,Leesburg,IN,46538,2020-10-06,319,Paint,19.99,3
Jira,Adams,7763 Main Street,Leesburg,IN,46538,2020-10-06,323,Hatchet,35.99,4
Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,2020-10-07,321,Axe,27.99,5
Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,2020-10-07,308,Screwdriver,3.0,5
Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,2020-10-07,325,Toolbox,50.0,4
Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,2020-10-07,309,Chisel,4.99,5
Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,2020-10-07,302,Nut,0.25,7
Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,2020-10-07,328,Workbench,300.0,5
Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,2020-10-07,320,Saw,20.99,8
Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,2020-10-07,306,Clamp,2.99,7
Shmi,Doyle,4288 Devon Road,Fort Lawn,SC,29714,2020-10-07,300,Washer,0.1,3
Captain Antilles,Johnston,5491 Strawberry Lane,Pittsburgh,PA,15234,2020-10-07,310,Scraper,7.99,5
Captain Antilles,Johnston,5491 Strawberry Lane,Pittsburgh,PA,15234,2020-10-07,303,Screw,0.5,5
Captain Antilles,Johnston,5491 Strawberry Lane,Pittsburgh,PA,15234,2020-10-07,320,Saw,20.99,4
Captain Antilles,Johnston,5491 Strawberry Lane,Pittsburgh,PA,15234,2020-10-07,301,Nail,0.25,5
Captain Antilles,Johnston,5491 Strawberry Lane,Pittsburgh,PA,15234,2020-10-07,318,Hacksaw,19.99,7
Captain Antilles,Johnston,5491 Strawberry Lane,Pittsburgh,PA,15234,2020-10-07,313,Wrench,11.0,5
Captain Antilles,Johnston,5491 Strawberry Lane,Pittsburgh,PA,15234,2020-10-07,323,Hatchet,35.99,8
Captain Antilles,Johnston,5491 Strawberry Lane,Pittsburgh,PA,15234,2020-10-07,305,Bradawl,1.99,7
Captain Antilles,Johnston,5491 Strawberry Lane,Pittsburgh,PA,15234,2020-10-07,314,Mallet,12.0,3
Nute Gunray,Gordon,6397 Washington Street,Moscow,ID,83843,2020-10-07,323,Hatchet,35.99,5
Nute Gunray,Gordon,6397 Washington Street,Moscow,ID,83843,2020-10-07,325,Toolbox,50.0,5
Nute Gunray,Gordon,6397 Washington Street,Moscow,ID,83843,2020-10-07,329,Chainsaw,499.99,4
Nute Gunray,Gordon,6397 Washington Street,Moscow,ID,83843,2020-10-07,302,Nut,0.25,5
Nute Gunray,Gordon,6397 Washington Street,Moscow,ID,83843,2020-10-07,304,Bolt,1.0,7
Nute Gunray,Gordon,6397 Washington Street,Moscow,ID,83843,2020-10-07,314,Mallet,12.0,5
